minute,anomalias_por_minuto,fallas_tcp_bin,anomalias_log1p,anomalia_lag_1,tcp_lag_1,anomalia_lag_2,tcp_lag_2,anomalia_lag_3,tcp_lag_3,anomalia_lag_5,tcp_lag_5,anomalia_lag_10,tcp_lag_10,anomalia_lag_15,tcp_lag_15,anomalia_lag_30,tcp_lag_30,anomalia_lag_60,tcp_lag_60,anomalia_roll_3,anomalia_roll_5,anomalia_roll_10,anomalia_roll_20,tcp_roll_3,tcp_roll_5,anomalia_diff,tcp_diff
2025-11-29 10:42:00,400,8,5.993961427306569,5.54907608489522,6.0,7.86403565907245,6.0,7.275864600546533,12.0,6.091309882077698,15.0,7.3783837129967145,18.0,6.665683717782408,16.0,6.8690144506657065,0.0,5.54907608489522,0.0,6.469024390424747,7.024433884353459,6.351836891065582,6.5803740390343295,6.666666666666667,8.4,0.44488534241134925,2.0
2025-11-29 10:43:00,121,2,4.804021044733257,5.993961427306569,8.0,5.54907608489522,6.0,7.86403565907245,6.0,8.439231649946526,10.0,6.8690144506657065,11.0,7.6577552711348655,22.0,0.6931471805599453,0.0,6.184148890937483,1.0,5.449019518978349,6.297391763310806,6.145337550472337,6.5803740390343295,5.333333333333333,6.8,-1.1899403825733126,-6.0
2025-11-29 10:44:00,4624,16,8.439231649946526,4.804021044733257,2.0,5.993961427306569,8.0,5.54907608489522,6.0,7.275864600546533,12.0,7.053585727193677,12.0,7.3783837129967145,10.0,5.54907608489522,11.0,5.2832037287379885,1.0,6.412404707328785,6.530065173190804,6.283902142747622,6.724881817286894,8.666666666666666,7.6,3.6352106052132696,14.0
2025-11-29 10:45:00,2116,12,7.6577552711348655,8.439231649946526,16.0,4.804021044733257,2.0,5.993961427306569,8.0,7.86403565907245,6.0,2.833213344056216,1.0,7.52294091807237,14.0,5.8916442118257715,10.0,4.804021044733257,0.0,6.96700265527155,6.488809095603289,6.7663563354554865,6.803204086739752,10.0,8.8,-0.7814763788116608,-4.0
2025-11-29 10:46:00,3364,15,8.121183242078828,7.6577552711348655,12.0,8.439231649946526,16.0,4.804021044733257,2.0,5.54907608489522,6.0,5.54907608489522,7.0,7.613818684808629,21.0,6.184148890937483,14.0,4.61512051684126,0.0,8.072723387720075,7.003230527040008,7.023567051173847,6.83787630681705,14.333333333333334,10.6,0.4634279709439628,3.0
2025-11-29 10:47:00,1444,7,7.275864600546533,8.121183242078828,15.0,7.6577552711348655,12.0,8.439231649946526,16.0,5.993961427306569,8.0,6.091309882077698,15.0,7.3783837129967145,18.0,6.184148890937483,15.0,0.6931471805599453,0.0,7.6849343712534095,7.259611161688002,7.142022523020731,6.868385350955256,11.333333333333334,10.4,-0.8453186415322955,-8.0
2025-11-29 10:48:00,484,9,6.184148890937483,7.275864600546533,7.0,8.121183242078828,15.0,7.6577552711348655,12.0,4.804021044733257,2.0,8.439231649946526,10.0,6.8690144506657065,11.0,4.976733742420574,6.0,1.6094379124341003,2.0,7.193732244520949,7.5356367309288474,6.916514247119826,6.794705031945386,10.333333333333334,11.8,-1.0917157096090495,2.0
2025-11-29 10:49:00,1296,27,7.167809184316444,6.184148890937483,9.0,7.275864600546533,7.0,8.121183242078828,15.0,8.439231649946526,16.0,7.275864600546533,12.0,7.053585727193677,12.0,5.993961427306569,7.0,3.912023005428146,3.0,6.875940891933488,7.281352237802831,6.905708705496818,6.784176305511373,14.333333333333334,14.0,0.9836602933789607,18.0
2025-11-29 10:50:00,1024,14,6.932447891572509,7.167809184316444,27.0,6.184148890937483,9.0,7.275864600546533,7.0,7.6577552711348655,12.0,7.86403565907245,6.0,2.833213344056216,1.0,6.3578422665081,11.0,5.8916442118257715,1.0,6.761468655608812,7.1362907618903595,6.812549928746823,6.75465165418638,16.666666666666668,14.4,-0.23536129274393502,-13.0
2025-11-29 10:51:00,900,10,6.803505257608338,6.932447891572509,14.0,7.167809184316444,27.0,6.184148890937483,9.0,8.121183242078828,15.0,5.54907608489522,6.0,5.54907608489522,7.0,6.272877006546167,10.0,4.804021044733257,1.0,6.96792077783243,6.872755164996261,6.937992846018136,6.714135982826366,17.0,13.4,-0.12894263396417127,-4.0
2025-11-29 10:52:00,1296,16,7.167809184316444,6.803505257608338,10.0,6.932447891572509,14.0,7.167809184316444,27.0,7.275864600546533,7.0,5.993961427306569,8.0,6.091309882077698,15.0,4.61512051684126,4.0,6.932447891572509,0.0,6.967920777832432,6.851144081750244,7.055377621719122,6.7036072563923526,13.333333333333334,15.2,0.3643039267081063,6.0
2025-11-29 10:53:00,812,15,6.70073110954781,7.167809184316444,16.0,6.803505257608338,10.0,6.932447891572509,14.0,6.184148890937483,9.0,4.804021044733257,2.0,8.439231649946526,10.0,4.804021044733257,4.0,7.3783837129967145,2.0,6.890681850490864,6.954460525472308,7.245048628200578,6.695193089336458,13.666666666666666,16.4,-0.46707807476863383,-1.0
2025-11-29 10:54:00,1849,13,7.52294091807237,6.70073110954781,15.0,7.167809184316444,16.0,6.803505257608338,10.0,7.167809184316444,27.0,8.439231649946526,16.0,7.275864600546533,12.0,5.54907608489522,4.0,7.3783837129967145,1.0,7.130493737312208,7.025486872223494,7.153419555013163,6.718660848880392,14.666666666666666,13.6,0.8222098085245602,-2.0
2025-11-29 10:55:00,1444,10,7.275864600546533,7.52294091807237,13.0,6.70073110954781,15.0,7.167809184316444,16.0,6.932447891572509,14.0,7.6577552711348655,12.0,7.86403565907245,6.0,6.091309882077698,12.0,8.188966863648876,11.0,7.166512209388905,7.0941702140183,7.11523048795433,6.940793411704908,12.666666666666666,12.8,-0.24707631752583747,-3.0
2025-11-29 10:56:00,324,7,5.783825182329737,7.275864600546533,10.0,7.52294091807237,13.0,6.70073110954781,15.0,6.803505257608338,10.0,8.121183242078828,15.0,5.54907608489522,6.0,7.427738840532894,21.0,7.275864600546533,6.0,6.860876900316214,6.890234198962579,6.8814946819794205,6.952530866576635,10.0,12.2,-1.4920394182167955,-3.0
2025-11-29 10:57:00,400,4,5.993961427306569,5.783825182329737,7.0,7.275864600546533,10.0,7.52294091807237,13.0,7.167809184316444,16.0,7.275864600546533,7.0,5.993961427306569,8.0,6.665683717782408,16.0,5.54907608489522,2.0,6.351217070060947,6.655464647560604,6.753304364655423,6.947663443838079,7.0,9.8,0.21013624497683203,-3.0
2025-11-29 10:58:00,1296,9,7.167809184316444,5.993961427306569,4.0,5.783825182329737,7.0,7.275864600546533,10.0,6.70073110954781,15.0,6.184148890937483,9.0,4.804021044733257,2.0,7.6577552711348655,22.0,4.61512051684126,1.0,6.31519859798425,6.748880262514331,6.851670393993319,6.884092320556574,6.666666666666667,8.6,1.1738477570098746,5.0
2025-11-29 10:59:00,400,4,5.993961427306569,7.167809184316444,9.0,5.993961427306569,4.0,5.783825182329737,7.0,7.52294091807237,13.0,7.167809184316444,27.0,8.439231649946526,16.0,7.3783837129967145,10.0,3.6109179126442243,2.0,6.385244012976528,6.443084364361171,6.734285618292333,6.819997161894575,5.666666666666667,6.8,-1.1738477570098746,-5.0
2025-11-29 12:59:00,1,1,0.6931471805599453,5.993961427306569,4.0,7.167809184316444,9.0,5.993961427306569,4.0,7.275864600546533,10.0,6.932447891572509,14.0,7.6577552711348655,12.0,7.52294091807237,14.0,5.8916442118257715,1.0,4.6183059307276535,5.126540880363853,6.110355547191076,6.4614527379689495,4.666666666666667,5.0,-5.300814246746624,-3.0
2025-11-29 13:00:00,100,0,4.61512051684126,0.6931471805599453,1.0,5.993961427306569,4.0,7.167809184316444,9.0,5.783825182329737,7.0,6.803505257608338,10.0,8.121183242078828,15.0,7.613818684808629,21.0,6.517671272912275,2.0,3.7674097082359252,4.892799947266157,5.891517073114368,6.4147549595662525,1.6666666666666667,3.6,3.9219733362813143,-1.0
2025-11-29 13:02:00,121,6,4.804021044733257,4.61512051684126,0.0,0.6931471805599453,1.0,5.993961427306569,4.0,5.993961427306569,4.0,7.167809184316444,16.0,7.275864600546533,7.0,7.3783837129967145,18.0,7.700747794511798,15.0,3.370762914044821,4.654811870751495,5.655138259156049,6.355257940437586,2.3333333333333335,4.0,0.18890052789199707,6.0
2025-11-29 13:03:00,225,8,5.420534999272286,4.804021044733257,6.0,4.61512051684126,0.0,0.6931471805599453,1.0,7.167809184316444,9.0,6.70073110954781,15.0,6.184148890937483,9.0,6.8690144506657065,11.0,7.902857191280582,14.0,4.946558853615602,4.305357033742664,5.527118648128497,6.386083638164537,4.666666666666667,3.8,0.6165139545390295,2.0
2025-11-29 13:04:00,324,11,5.783825182329737,5.420534999272286,8.0,4.804021044733257,6.0,4.61512051684126,0.0,5.993961427306569,4.0,7.52294091807237,13.0,7.167809184316444,27.0,7.053585727193677,12.0,7.5688956634069955,13.0,5.336127075445094,4.263329784747297,5.353207074554234,6.253313314783698,8.333333333333334,5.2,0.3632901830574511,3.0
2025-11-29 13:05:00,529,17,6.272877006546167,5.783825182329737,11.0,5.420534999272286,8.0,4.804021044733257,6.0,0.6931471805599453,1.0,7.275864600546533,10.0,6.932447891572509,14.0,2.833213344056216,1.0,6.593044534142437,11.0,5.8257457293827315,5.379275749944542,5.2529083151541975,6.184069401554263,12.0,8.4,0.4890518242164301,6.0
2025-11-29 13:06:00,576,17,6.3578422665081,6.272877006546167,17.0,5.783825182329737,11.0,5.420534999272286,8.0,4.61512051684126,0.0,5.783825182329737,7.0,6.803505257608338,10.0,5.54907608489522,7.0,5.783825182329737,9.0,6.138181485128002,5.72782009987791,5.3103100235720335,6.095902352775727,15.0,11.8,0.08496525996193238,0.0
2025-11-29 13:07:00,81,4,4.406719247264253,6.3578422665081,17.0,6.272877006546167,17.0,5.783825182329737,11.0,4.804021044733257,6.0,5.993961427306569,4.0,7.167809184316444,16.0,6.091309882077698,15.0,0.6931471805599453,0.0,5.679146173439508,5.648359740384109,5.151585805567802,5.952445085111613,12.666666666666666,11.4,-1.9511230192438465,-13.0
2025-11-29 13:10:00,9,0,2.302585092994046,4.406719247264253,4.0,6.3578422665081,17.0,6.272877006546167,17.0,5.420534999272286,8.0,7.167809184316444,9.0,6.70073110954781,15.0,8.439231649946526,10.0,0.6931471805599453,0.0,4.3557155355888,5.024769759128461,4.665063396435562,5.758366895214441,7.0,9.8,-2.1041341542702074,-4.0
2025-11-29 13:11:00,210,0,5.351858133476067,2.302585092994046,0.0,4.406719247264253,4.0,6.3578422665081,17.0,5.783825182329737,11.0,5.993961427306569,4.0,7.52294091807237,13.0,7.275864600546533,12.0,5.993961427306569,0.0,4.020387491244789,4.938376349357727,4.600853067052512,5.667569342672422,1.3333333333333333,7.6,3.0492730404820207,0.0
2025-11-29 13:12:00,361,0,5.8916442118257715,5.351858133476067,0.0,2.302585092994046,0.0,4.406719247264253,4.0,6.272877006546167,17.0,0.6931471805599453,1.0,7.275864600546533,10.0,7.86403565907245,6.0,5.54907608489522,1.0,4.515362479431961,4.862129790413648,5.120702770179094,5.615529158685086,0.0,4.2,0.5397860783497048,0.0
2025-11-29 13:13:00,625,1,6.439350371100098,5.8916442118257715,0.0,5.351858133476067,0.0,2.302585092994046,0.0,6.3578422665081,17.0,4.61512051684126,0.0,5.783825182329737,7.0,5.54907608489522,6.0,6.272877006546167,0.0,5.894284238800647,4.878431411332047,5.303125755604978,5.597321414359674,0.3333333333333333,1.0,0.5477061592743269,1.0
2025-11-29 13:14:00,121,0,4.804021044733257,6.439350371100098,1.0,5.8916442118257715,0.0,5.351858133476067,0.0,4.406719247264253,4.0,4.804021044733257,6.0,5.993961427306569,4.0,5.993961427306569,8.0,6.8690144506657065,0.0,5.711671875886377,4.957891770825848,5.303125755604979,5.479132007380514,0.3333333333333333,0.2,-1.6353293263668416,-1.0
2025-11-29 13:15:00,36,1,3.6109179126442243,4.804021044733257,0.0,6.439350371100098,1.0,5.8916442118257715,0.0,2.302585092994046,0.0,5.420534999272286,8.0,7.167809184316444,9.0,4.804021044733257,2.0,0.6931471805599453,0.0,4.951429776159194,5.219558334755884,5.1221640469421725,5.324641347535335,0.6666666666666666,0.4,-1.1931031320890324,1.0
2025-11-29 13:16:00,361,0,5.8916442118257715,3.6109179126442243,1.0,4.804021044733257,0.0,6.439350371100098,1.0,5.351858133476067,0.0,5.783825182329737,11.0,5.993961427306569,4.0,8.439231649946526,16.0,5.54907608489522,11.0,4.768861056401085,5.327515550425824,5.132945949891775,5.243076512223004,0.3333333333333333,0.4,2.280726299181547,-1.0
2025-11-29 13:17:00,4,0,1.6094379124341003,5.8916442118257715,0.0,3.6109179126442243,1.0,4.804021044733257,0.0,5.8916442118257715,0.0,6.272877006546167,17.0,0.6931471805599453,1.0,7.6577552711348655,12.0,5.8916442118257715,10.0,3.7040000123013654,4.47107429054749,4.666602040480568,4.959755177817383,0.3333333333333333,0.4,-4.282206299391671,0.0
2025-11-29 13:19:00,625,0,6.439350371100098,1.6094379124341003,0.0,5.8916442118257715,0.0,3.6109179126442243,1.0,6.439350371100098,1.0,6.3578422665081,17.0,4.61512051684126,0.0,8.121183242078828,15.0,6.184148890937483,14.0,4.646810831786657,4.47107429054749,4.674752850939768,4.992531437255901,0.0,0.2,4.829912458665998,0.0
2025-11-29 13:20:00,324,1,5.783825182329737,6.439350371100098,0.0,1.6094379124341003,0.0,5.8916442118257715,0.0,4.804021044733257,0.0,4.406719247264253,4.0,4.804021044733257,6.0,7.275864600546533,7.0,6.184148890937483,15.0,4.610871155287979,4.667035118066787,4.812463444446317,4.9820246250070594,0.3333333333333333,0.4,-0.655525188770361,1.0
2025-11-29 13:21:00,400,0,5.993961427306569,5.783825182329737,1.0,6.439350371100098,0.0,1.6094379124341003,0.0,3.6109179126442243,1.0,2.302585092994046,0.0,5.420534999272286,8.0,6.184148890937483,9.0,4.976733742420574,6.0,6.072378993578802,5.143643820999255,5.181601077877569,4.923332237156567,0.3333333333333333,0.2,0.21013624497683203,-1.0
2025-11-29 13:22:00,784,0,6.665683717782408,5.993961427306569,0.0,5.783825182329737,1.0,6.439350371100098,0.0,5.8916442118257715,0.0,5.351858133476067,0.0,5.783825182329737,11.0,7.167809184316444,27.0,5.993961427306569,7.0,6.147823442472905,5.298451722190583,5.3129836363082035,4.956918351680358,0.3333333333333333,0.2,0.6717222904758389,0.0
2025-11-29 13:23:00,81,0,4.406719247264253,6.665683717782408,0.0,5.993961427306569,0.0,5.783825182329737,1.0,1.6094379124341003,0.0,5.8916442118257715,0.0,6.272877006546167,17.0,6.932447891572509,14.0,6.3578422665081,11.0,5.688788130784411,5.8579079891566135,5.164491139852052,5.142596955015573,0.0,0.2,-2.258964470518155,0.0
2025-11-29 13:26:00,400,13,5.993961427306569,4.406719247264253,0.0,6.665683717782408,0.0,5.993961427306569,0.0,6.439350371100098,0.0,6.439350371100098,1.0,6.3578422665081,17.0,6.803505257608338,10.0,6.272877006546167,10.0,5.688788130784411,5.7688302003979075,5.119952245472699,5.2115390005388385,4.333333333333333,2.8,1.587242180042316,13.0
2025-11-29 13:27:00,225,8,5.420534999272286,5.993961427306569,13.0,4.406719247264253,0.0,6.665683717782408,0.0,5.783825182329737,1.0,4.804021044733257,0.0,4.406719247264253,4.0,7.167809184316444,16.0,4.61512051684126,4.0,5.273738557947704,5.696172163786417,5.1816036409266015,5.24236469826579,7.0,4.2,-0.5734264280342831,-5.0
2025-11-29 13:28:00,81,4,4.406719247264253,5.420534999272286,8.0,5.993961427306569,13.0,4.406719247264253,0.0,5.993961427306569,0.0,3.6109179126442243,1.0,2.302585092994046,0.0,6.70073110954781,15.0,4.804021044733257,4.0,5.273738557947703,5.378723727777954,5.261183774388604,5.191673910665388,8.333333333333334,5.0,-1.0138157520080329,-4.0
2025-11-29 13:29:00,441,7,6.091309882077698,4.406719247264253,4.0,5.420534999272286,8.0,5.993961427306569,13.0,6.665683717782408,0.0,5.8916442118257715,0.0,5.351858133476067,0.0,7.52294091807237,13.0,5.54907608489522,4.0,5.306188042871413,5.263848960637012,5.281150341413797,5.207048145652786,6.333333333333333,6.4,1.6845906348134445,3.0
2025-11-29 13:30:00,529,13,6.272877006546167,6.091309882077698,7.0,4.406719247264253,4.0,5.420534999272286,8.0,4.406719247264253,0.0,1.6094379124341003,0.0,5.8916442118257715,0.0,7.275864600546533,10.0,6.091309882077698,12.0,5.590302045296039,5.637080512493395,5.747494250825005,5.207048145652786,8.0,9.0,0.18156712446846957,6.0
2025-11-29 13:31:00,121,7,4.804021044733257,6.272877006546167,13.0,6.091309882077698,7.0,4.406719247264253,4.0,5.993961427306569,13.0,6.439350371100098,0.0,6.439350371100098,1.0,5.783825182329737,7.0,7.427738840532894,21.0,5.722735977785708,5.399092435978732,5.5839613181883205,5.129357084564044,9.0,7.8,-1.4688559618129107,-6.0
2025-11-29 13:39:00,25,4,3.258096538021482,4.804021044733257,7.0,6.272877006546167,13.0,6.091309882077698,7.0,5.420534999272286,8.0,5.783825182329737,1.0,4.804021044733257,0.0,5.993961427306569,4.0,6.665683717782408,16.0,4.7783315297669695,4.966604743728571,5.331388453757494,5.071925949101905,8.0,7.0,-1.5459245067117746,-3.0
2025-11-29 13:40:00,121,0,4.804021044733257,3.258096538021482,4.0,4.804021044733257,7.0,6.272877006546167,13.0,4.406719247264253,4.0,5.993961427306569,0.0,3.6109179126442243,1.0,7.167809184316444,9.0,7.6577552711348655,22.0,4.288712875829332,5.0460651032223724,5.212394415500163,5.196997746688867,3.6666666666666665,6.2,1.5459245067117746,-4.0
2025-11-29 13:41:00,1764,0,7.475905969367397,4.804021044733257,0.0,3.258096538021482,4.0,4.804021044733257,7.0,6.091309882077698,7.0,6.665683717782408,0.0,5.8916442118257715,0.0,5.993961427306569,4.0,7.3783837129967145,10.0,5.179341184040712,5.322984320680312,5.293416640658662,5.303200138483433,1.3333333333333333,4.8,2.6718849246341403,0.0
2025-11-29 13:42:00,1296,0,7.167809184316444,7.475905969367397,0.0,4.804021044733257,0.0,3.258096538021482,4.0,6.272877006546167,13.0,4.406719247264253,0.0,1.6094379124341003,0.0,0.6931471805599453,1.0,7.52294091807237,14.0,6.482578732805699,5.501970756234367,5.569525634363881,5.367008387107966,0.0,2.2,-0.30809678505095306,0.0
2025-11-29 13:43:00,121,1,4.804021044733257,7.167809184316444,0.0,7.475905969367397,0.0,4.804021044733257,0.0,4.804021044733257,7.0,5.993961427306569,13.0,6.439350371100098,0.0,4.61512051684126,0.0,7.613818684808629,21.0,6.4825787328057,5.501970756234367,5.45053159610655,5.285241920789625,0.3333333333333333,1.0,-2.3637881395831872,1.0
2025-11-29 13:57:00,36,3,3.6109179126442243,4.804021044733257,1.0,7.167809184316444,0.0,7.475905969367397,0.0,3.258096538021482,4.0,5.420534999272286,8.0,5.783825182329737,1.0,4.804021044733257,6.0,7.3783837129967145,18.0,5.194249380564643,5.572535031158916,5.269569887443743,5.225586764185173,1.3333333333333333,0.8,-1.1931031320890324,2.0
2025-11-29 13:58:00,484,11,6.184148890937483,3.6109179126442243,3.0,4.804021044733257,1.0,7.167809184316444,0.0,4.804021044733257,0.0,4.406719247264253,4.0,5.993961427306569,0.0,5.420534999272286,8.0,6.8690144506657065,11.0,4.866362616104989,5.848560600399761,5.447312851811067,5.354248313099836,5.0,3.0,2.573230978293259,8.0
2025-11-29 13:59:00,81,4,4.406719247264253,6.184148890937483,11.0,3.6109179126442243,3.0,4.804021044733257,1.0,7.475905969367397,0.0,6.091309882077698,7.0,6.665683717782408,0.0,5.783825182329737,11.0,7.053585727193677,12.0,4.7339286836153205,5.234723255979132,5.278853788329721,5.28000206487176,6.0,3.8,-1.77742964367323,-7.0
2025-11-29 14:00:00,144,4,4.976733742420574,4.406719247264253,4.0,6.184148890937483,11.0,3.6109179126442243,3.0,7.167809184316444,0.0,6.272877006546167,13.0,4.406719247264253,0.0,6.272877006546167,17.0,2.833213344056216,1.0,5.189200626874104,4.796508167599958,5.149239461917163,5.448366856371083,6.333333333333333,4.6,0.5700144951563209,0.0
2025-11-29 14:01:00,4,0,1.6094379124341003,4.976733742420574,4.0,4.406719247264253,4.0,6.184148890937483,11.0,4.804021044733257,1.0,4.804021044733257,7.0,5.993961427306569,13.0,6.3578422665081,17.0,5.54907608489522,7.0,3.6642969673729766,4.1575915411401265,4.829781148687247,5.206871233437783,2.6666666666666665,4.4,-3.3672958299864737,-4.0
2025-11-29 14:02:00,1,0,0.6931471805599453,1.6094379124341003,0.0,4.976733742420574,4.0,4.406719247264253,4.0,3.6109179126442243,3.0,3.258096538021482,4.0,5.420534999272286,8.0,4.406719247264253,4.0,6.091309882077698,15.0,2.426439611804874,3.574037394723271,4.573286212941094,4.952337333349294,1.3333333333333333,3.8,-0.916290731874155,0.0
2025-11-29 14:03:00,16,1,2.833213344056216,0.6931471805599453,0.0,1.6094379124341003,0.0,4.976733742420574,4.0,6.184148890937483,11.0,4.804021044733257,0.0,4.406719247264253,4.0,2.302585092994046,0.0,8.439231649946526,10.0,1.7119328123500879,2.903850285347018,4.37620544287339,4.794299929186776,0.3333333333333333,1.8,2.1400661634962708,1.0
2025-11-29 14:04:00,576,2,6.3578422665081,2.833213344056216,1.0,0.6931471805599453,0.0,1.6094379124341003,0.0,4.406719247264253,4.0,7.475905969367397,0.0,6.091309882077698,7.0,5.351858133476067,0.0,7.275864600546533,12.0,3.294734263708088,3.2940748891957874,4.2643990725874605,4.778907856623061,1.0,1.4,3.5246289224518836,1.0
2025-11-29 14:05:00,25,1,3.258096538021482,6.3578422665081,2.0,2.833213344056216,1.0,0.6931471805599453,0.0,4.976733742420574,4.0,7.167809184316444,0.0,6.272877006546167,13.0,5.8916442118257715,0.0,7.86403565907245,6.0,4.149717382861933,2.950347448315969,3.873427807957964,4.721476721160922,1.3333333333333333,0.8,-3.0997457284866177,-1.0
2025-11-29 14:06:00,121,6,4.804021044733257,3.258096538021482,1.0,6.3578422665081,2.0,2.833213344056216,1.0,1.6094379124341003,0.0,4.804021044733257,1.0,4.804021044733257,7.0,6.439350371100098,1.0,5.54907608489522,6.0,4.806653283087614,3.5892640747758002,3.873427807957964,4.661979702032257,3.0,2.0,1.5459245067117746,5.0
2025-11-29 14:07:00,1296,12,7.167809184316444,4.804021044733257,6.0,3.258096538021482,1.0,6.3578422665081,2.0,0.6931471805599453,0.0,3.6109179126442243,3.0,3.258096538021482,4.0,4.804021044733257,0.0,5.993961427306569,8.0,5.076642255690395,4.8841964755271,4.229116935125186,4.749343411284465,6.333333333333333,4.4,2.3637881395831872,6.0
2025-11-29 14:08:00,1296,10,7.167809184316444,7.167809184316444,12.0,4.804021044733257,6.0,3.258096538021482,1.0,2.833213344056216,1.0,6.184148890937483,11.0,4.804021044733257,0.0,3.6109179126442243,1.0,4.804021044733257,2.0,6.379879804455382,5.751115643579145,4.327482964463082,4.887397908137074,9.333333333333334,6.2,0.0,-2.0
2025-11-29 14:09:00,2116,11,7.6577552711348655,7.167809184316444,10.0,7.167809184316444,12.0,4.804021044733257,6.0,6.3578422665081,2.0,4.406719247264253,4.0,7.475905969367397,0.0,5.8916442118257715,0.0,8.439231649946526,16.0,7.331124546589251,6.011098244504498,4.652586566850143,4.965720177589932,11.0,8.0,0.48994608681842156,1.0
2025-11-29 14:10:00,2916,11,7.978310969867722,7.6577552711348655,11.0,7.167809184316444,10.0,7.167809184316444,12.0,3.258096538021482,1.0,4.976733742420574,4.0,7.167809184316444,0.0,1.6094379124341003,0.0,7.6577552711348655,12.0,7.601291808439677,6.955141130873747,4.9527442895948575,5.050991875756011,10.666666666666666,10.0,0.32055569873285616,0.0
2025-11-29 14:11:00,2116,20,7.6577552711348655,7.978310969867722,11.0,7.6577552711348655,11.0,7.167809184316444,10.0,4.804021044733257,6.0,1.6094379124341003,0.0,4.804021044733257,1.0,6.439350371100098,0.0,8.121183242078828,15.0,7.764607170712484,7.525887976154069,5.557576025464934,5.193678587076091,14.0,12.8,-0.32055569873285616,9.0
2025-11-29 14:12:00,1764,29,7.475905969367397,7.6577552711348655,20.0,7.978310969867722,11.0,7.6577552711348655,11.0,7.167809184316444,12.0,0.6931471805599453,0.0,3.6109179126442243,3.0,5.783825182329737,1.0,7.275864600546533,7.0,7.7039907367899945,7.587507333164259,6.2358519043456795,5.4045690586433865,20.0,16.2,-0.1818493017674685,9.0
2025-11-29 14:13:00,100,4,4.61512051684126,7.475905969367397,29.0,7.6577552711348655,20.0,7.978310969867722,11.0,7.167809184316444,10.0,2.833213344056216,1.0,6.184148890937483,11.0,5.993961427306569,0.0,6.184148890937483,9.0,6.582927252447841,7.076969599669222,6.4140426216241835,5.395124032248787,17.666666666666668,15.0,-2.8607854525261374,-25.0
2025-11-29 14:14:00,16,1,2.833213344056216,4.61512051684126,4.0,7.475905969367397,29.0,7.6577552711348655,20.0,7.6577552711348655,11.0,6.3578422665081,2.0,4.406719247264253,4.0,6.665683717782408,0.0,7.167809184316444,27.0,4.974746610088291,6.112061214253492,6.0615797293789955,5.162989400983227,11.333333333333334,13.0,-1.7819071727850435,-3.0
2025-11-29 14:15:00,4,1,1.6094379124341003,2.833213344056216,1.0,4.61512051684126,4.0,7.475905969367397,29.0,7.978310969867722,11.0,3.258096538021482,1.0,4.976733742420574,4.0,4.406719247264253,0.0,6.932447891572509,14.0,3.0192572577771917,4.838286602766768,5.8967138668202566,4.88507083738911,2.0,11.0,-1.2237754316221159,0.0
2025-11-29 14:16:00,4,1,1.6094379124341003,1.6094379124341003,1.0,2.833213344056216,1.0,4.61512051684126,4.0,7.6577552711348655,20.0,4.804021044733257,6.0,1.6094379124341003,0.0,5.993961427306569,13.0,6.803505257608338,10.0,2.0173630563081386,3.6286231310266146,5.577255553590342,4.725341680774152,1.0,7.2,0.0,0.0
2025-11-29 14:17:00,256,14,5.54907608489522,1.6094379124341003,1.0,1.6094379124341003,1.0,2.833213344056216,1.0,7.475905969367397,29.0,7.167809184316444,12.0,0.6931471805599453,0.0,5.420534999272286,8.0,7.167809184316444,16.0,2.9226506365878073,3.2432571541321793,5.415382243648219,4.822249589386702,5.333333333333333,4.2,3.9396381724611196,13.0
2025-11-29 14:18:00,49,5,3.912023005428146,5.54907608489522,14.0,1.6094379124341003,1.0,1.6094379124341003,1.0,4.61512051684126,4.0,7.167809184316444,10.0,2.833213344056216,1.0,4.406719247264253,4.0,6.70073110954781,15.0,3.6901790009191555,3.1026376518495566,5.089803625759389,4.708643295111235,6.666666666666667,4.4,-1.6370530794670741,-9.0
2025-11-29 14:19:00,256,0,5.54907608489522,3.912023005428146,5.0,5.54907608489522,14.0,1.6094379124341003,1.0,2.833213344056216,1.0,7.6577552711348655,11.0,6.3578422665081,2.0,6.091309882077698,7.0,7.52294091807237,13.0,5.003391725072862,3.645810200017357,4.878935707135424,4.765761136992784,6.333333333333333,4.2,1.6370530794670741,-5.0
2025-11-29 14:20:00,132,0,4.890349128221754,5.54907608489522,0.0,3.912023005428146,5.0,5.54907608489522,14.0,1.6094379124341003,1.0,7.978310969867722,11.0,3.258096538021482,1.0,6.272877006546167,13.0,7.275864600546533,10.0,4.783816072848373,4.301992443174887,4.570139522970829,4.761441906282842,1.6666666666666667,4.0,-0.6587269566734664,0.0
2025-11-29 14:21:00,100,1,4.61512051684126,4.890349128221754,0.0,5.54907608489522,0.0,3.912023005428146,5.0,1.6094379124341003,1.0,7.6577552711348655,20.0,4.804021044733257,6.0,4.804021044733257,7.0,5.783825182329737,7.0,5.018181909986077,4.90312896405632,4.265876047541467,4.9117260365032,0.3333333333333333,4.0,-0.27522861138049404,1.0
2025-11-29 14:22:00,169,0,5.135798437050262,4.61512051684126,1.0,4.890349128221754,0.0,5.54907608489522,0.0,5.54907608489522,14.0,7.475905969367397,29.0,7.167809184316444,12.0,3.258096538021482,4.0,5.993961427306569,4.0,4.880422694037758,4.820473434487329,4.031865294309754,5.133858599327716,0.3333333333333333,1.2,0.5206779202090024,-1.0
